"GEO_ID","NAME","B19113_001E","B19113_001M",
"Geography","Geographic Area Name","Estimate!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US06001408600","Census Tract 4086; Alameda County; California","93425","28959",
"1400000US06001408700","Census Tract 4087; Alameda County; California","53528","23067",
"1400000US06001408800","Census Tract 4088; Alameda County; California","55952","13001",
"1400000US06001408900","Census Tract 4089; Alameda County; California","62667","30545",
"1400000US06001409000","Census Tract 4090; Alameda County; California","91083","27112",
"1400000US06001409100","Census Tract 4091; Alameda County; California","74901","25759",
"1400000US06001409200","Census Tract 4092; Alameda County; California","80469","12771",
"1400000US06001409300","Census Tract 4093; Alameda County; California","72363","39182",
"1400000US06001409400","Census Tract 4094; Alameda County; California","89238","26477",
"1400000US06001409500","Census Tract 4095; Alameda County; California","52841","22910",
"1400000US06001409600","Census Tract 4096; Alameda County; California","60584","10343",
"1400000US06001409700","Census Tract 4097; Alameda County; California","47686","17955",
"1400000US06001409800","Census Tract 4098; Alameda County; California","128083","31030",
"1400000US06001409900","Census Tract 4099; Alameda County; California","197694","19066",
"1400000US06001410000","Census Tract 4100; Alameda County; California","245400","42688",
"1400000US06001410100","Census Tract 4101; Alameda County; California","83603","17424",
"1400000US06001410200","Census Tract 4102; Alameda County; California","90781","20353",
"1400000US06001410300","Census Tract 4103; Alameda County; California","53702","16128",
"1400000US06001410400","Census Tract 4104; Alameda County; California","121086","8891",
"1400000US06001410500","Census Tract 4105; Alameda County; California","57991","25173",
"1400000US06001420100","Census Tract 4201; Alameda County; California","211000","42634",
"1400000US06001420200","Census Tract 4202; Alameda County; California","186406","47681",
"1400000US06001420301","Census Tract 4203.01; Alameda County; California","131786","32180",
"1400000US06001420302","Census Tract 4203.02; Alameda County; California","145750","74292",
"1400000US06001420401","Census Tract 4204.01; Alameda County; California","57589","42040",
"1400000US06001420402","Census Tract 4204.02; Alameda County; California","83472","48064",
"1400000US06001420500","Census Tract 4205; Alameda County; California","153542","34988",
"1400000US06001420600","Census Tract 4206; Alameda County; California","241290","34249",
"1400000US06001421100","Census Tract 4211; Alameda County; California","250,000+","***",
"1400000US06001421200","Census Tract 4212; Alameda County; California","250,000+","***",
"1400000US06001421300","Census Tract 4213; Alameda County; California","211667","52451",
"1400000US06001421400","Census Tract 4214; Alameda County; California","250,000+","***",
"1400000US06001421500","Census Tract 4215; Alameda County; California","250,000+","***",
"1400000US06001421600","Census Tract 4216; Alameda County; California","240884","21213",
"1400000US06001421700","Census Tract 4217; Alameda County; California","204688","58621",
"1400000US06001421800","Census Tract 4218; Alameda County; California","218750","44090",
"1400000US06001421900","Census Tract 4219; Alameda County; California","250,000+","***",
"1400000US06001422000","Census Tract 4220; Alameda County; California","199125","39734",
"1400000US06001422100","Census Tract 4221; Alameda County; California","182578","45425",
"1400000US06001422200","Census Tract 4222; Alameda County; California","183393","42634",
"1400000US06001422300","Census Tract 4223; Alameda County; California","180208","39666",
"1400000US06001422400","Census Tract 4224; Alameda County; California","158629","72492",
"1400000US06001422500","Census Tract 4225; Alameda County; California","123913","78026",
"1400000US06001422700","Census Tract 4227; Alameda County; California","-","**",
"1400000US06001422800","Census Tract 4228; Alameda County; California","65972","32523",
"1400000US06001422901","Census Tract 4229.01; Alameda County; California","72841","20427",
"1400000US06001422902","Census Tract 4229.02; Alameda County; California","125614","103373",
"1400000US06001423000","Census Tract 4230; Alameda County; California","130571","52754",
"1400000US06001423100","Census Tract 4231; Alameda County; California","59000","49333",
"1400000US06001423200","Census Tract 4232; Alameda County; California","133478","84832",
"1400000US06001423300","Census Tract 4233; Alameda County; California","169844","44070",
"1400000US06001423400","Census Tract 4234; Alameda County; California","140804","89238",
"1400000US06001423500","Census Tract 4235; Alameda County; California","175850","95765",
"1400000US06001423601","Census Tract 4236.01; Alameda County; California","200192","38924",
"1400000US06001423602","Census Tract 4236.02; Alameda County; California","-","**",
"1400000US06001423700","Census Tract 4237; Alameda County; California","250,000+","***",
"1400000US06001423800","Census Tract 4238; Alameda County; California","226989","27622",
"1400000US06001423901","Census Tract 4239.01; Alameda County; California","163266","17966",
"1400000US06001423902","Census Tract 4239.02; Alameda County; California","239250","46549",
"1400000US06001424001","Census Tract 4240.01; Alameda County; California","150952","62576",
"1400000US06001424002","Census Tract 4240.02; Alameda County; California","122083","47158",
"1400000US06001425101","Census Tract 4251.01; Alameda County; California","142321","75450",
"1400000US06001425102","Census Tract 4251.02; Alameda County; California","149688","40277",
"1400000US06001425103","Census Tract 4251.03; Alameda County; California","157167","29455",
"1400000US06001425104","Census Tract 4251.04; Alameda County; California","228438","40610",
"1400000US06001426100","Census Tract 4261; Alameda County; California","250,000+","***",
"1400000US06001426200","Census Tract 4262; Alameda County; California","250,000+","***",
"1400000US06001427100","Census Tract 4271; Alameda County; California","238409","59764",
"1400000US06001427200","Census Tract 4272; Alameda County; California","146172","24173",
"1400000US06001427300","Census Tract 4273; Alameda County; California","176129","32906",
"1400000US06001427600","Census Tract 4276; Alameda County; California","97442","9407",
"1400000US06001427700","Census Tract 4277; Alameda County; California","141755","44307",
"1400000US06001427800","Census Tract 4278; Alameda County; California","194375","23730",
"1400000US06001427900","Census Tract 4279; Alameda County; California","122064","25958",
"1400000US06001428000","Census Tract 4280; Alameda County; California","128015","42430",
"1400000US06001428100","Census Tract 4281; Alameda County; California","208835","35445",
"1400000US06001428200","Census Tract 4282; Alameda County; California","155817","28872",
"1400000US06001428301","Census Tract 4283.01; Alameda County; California","199433","27263",
"1400000US06001428302","Census Tract 4283.02; Alameda County; California","244094","30700",
"1400000US06001428400","Census Tract 4284; Alameda County; California","108750","41614",
"1400000US06001428500","Census Tract 4285; Alameda County; California","169709","40797",
"1400000US06001428600","Census Tract 4286; Alameda County; California","150769","39782",
"1400000US06001428700","Census Tract 4287; Alameda County; California","168523","55429",
"1400000US06001430101","Census Tract 4301.01; Alameda County; California","211728","26746",
"1400000US06001430102","Census Tract 4301.02; Alameda County; California","213423","13950",
"1400000US06001430200","Census Tract 4302; Alameda County; California","190172","28864",
"1400000US06001430300","Census Tract 4303; Alameda County; California","176629","31558",
"1400000US06001430400","Census Tract 4304; Alameda County; California","223889","35646",
"1400000US06001430500","Census Tract 4305; Alameda County; California","111005","27856",
"1400000US06001430600","Census Tract 4306; Alameda County; California","187275","32729",
"1400000US06001430700","Census Tract 4307; Alameda County; California","155386","13657",
"1400000US06001430800","Census Tract 4308; Alameda County; California","123403","27049",
"1400000US06001430900","Census Tract 4309; Alameda County; California","136765","27384",
"1400000US06001431000","Census Tract 4310; Alameda County; California","112656","22479",
"1400000US06001431100","Census Tract 4311; Alameda County; California","127734","16253",
"1400000US06001431200","Census Tract 4312; Alameda County; California","127703","18443",
"1400000US06001432100","Census Tract 4321; Alameda County; California","228571","33687",
"1400000US06001432200","Census Tract 4322; Alameda County; California","115179","38516",
"1400000US06001432300","Census Tract 4323; Alameda County; California","181089","44256",
"1400000US06001432400","Census Tract 4324; Alameda County; California","96128","27712",
"1400000US06001432501","Census Tract 4325.01; Alameda County; California","132684","22806",
"1400000US06001432502","Census Tract 4325.02; Alameda County; California","118015","14470",
"1400000US06001432601","Census Tract 4326.01; Alameda County; California","88980","7670",
"1400000US06001432602","Census Tract 4326.02; Alameda County; California","135458","37574",
"1400000US06001432700","Census Tract 4327; Alameda County; California","167604","54902",
"1400000US06001432800","Census Tract 4328; Alameda County; California","152132","36622",
"1400000US06001433000","Census Tract 4330; Alameda County; California","114531","25122",
"1400000US06001433102","Census Tract 4331.02; Alameda County; California","128750","30981",
"1400000US06001433103","Census Tract 4331.03; Alameda County; California","83523","20024",
"1400000US06001433104","Census Tract 4331.04; Alameda County; California","79301","10036",
"1400000US06001433200","Census Tract 4332; Alameda County; California","93554","5041",
"1400000US06001433300","Census Tract 4333; Alameda County; California","110858","20749",
"1400000US06001433400","Census Tract 4334; Alameda County; California","174688","34933",
"1400000US06001433500","Census Tract 4335; Alameda County; California","91477","52720",
"1400000US06001433600","Census Tract 4336; Alameda County; California","103578","16663",
"1400000US06001433700","Census Tract 4337; Alameda County; California","93500","27894",
"1400000US06001433801","Census Tract 4338.01; Alameda County; California","127798","40656",
"1400000US06001433802","Census Tract 4338.02; Alameda County; California","104231","23657",
"1400000US06001433900","Census Tract 4339; Alameda County; California","76731","12835",
"1400000US06001434000","Census Tract 4340; Alameda County; California","56202","17395",
"1400000US06001435102","Census Tract 4351.02; Alameda County; California","127549","30536",
"1400000US06001435103","Census Tract 4351.03; Alameda County; California","206964","36278",
"1400000US06001435104","Census Tract 4351.04; Alameda County; California","149000","16890",
"1400000US06001435200","Census Tract 4352; Alameda County; California","151667","22742",
"1400000US06001435300","Census Tract 4353; Alameda County; California","101678","21851",
"1400000US06001435400","Census Tract 4354; Alameda County; California","133409","31847",
"1400000US06001435500","Census Tract 4355; Alameda County; California","97325","28793",
"1400000US06001435601","Census Tract 4356.01; Alameda County; California","80575","15592",
"1400000US06001435602","Census Tract 4356.02; Alameda County; California","89139","10264",
"1400000US06001435700","Census Tract 4357; Alameda County; California","108082","18205",
"1400000US06001435800","Census Tract 4358; Alameda County; California","106932","24174",
"1400000US06001435900","Census Tract 4359; Alameda County; California","130313","29056",
"1400000US06001436000","Census Tract 4360; Alameda County; California","117337","42130",
"1400000US06001436100","Census Tract 4361; Alameda County; California","136875","37757",
"1400000US06001436200","Census Tract 4362; Alameda County; California","93365","45690",
"1400000US06001436301","Census Tract 4363.01; Alameda County; California","198566","68782",
"1400000US06001436302","Census Tract 4363.02; Alameda County; California","94588","26848",
"1400000US06001436402","Census Tract 4364.02; Alameda County; California","165625","26532",
"1400000US06001436403","Census Tract 4364.03; Alameda County; California","128800","22736",
"1400000US06001436404","Census Tract 4364.04; Alameda County; California","160597","4461",
"1400000US06001436500","Census Tract 4365; Alameda County; California","85066","20943",
"1400000US06001436601","Census Tract 4366.01; Alameda County; California","90313","30986",
"1400000US06001436602","Census Tract 4366.02; Alameda County; California","86628","16044",
"1400000US06001436700","Census Tract 4367; Alameda County; California","124643","40443",
"1400000US06001436800","Census Tract 4368; Alameda County; California","122159","20528",
"1400000US06001436900","Census Tract 4369; Alameda County; California","104806","18159",
"1400000US06001437000","Census Tract 4370; Alameda County; California","120909","28471",
"1400000US06001437101","Census Tract 4371.01; Alameda County; California","177650","53665",
"1400000US06001437102","Census Tract 4371.02; Alameda County; California","113309","28727",
"1400000US06001437200","Census Tract 4372; Alameda County; California","116000","27471",
"1400000US06001437300","Census Tract 4373; Alameda County; California","95729","41411",
"1400000US06001437400","Census Tract 4374; Alameda County; California","90114","14485",
"1400000US06001437500","Census Tract 4375; Alameda County; California","102679","27117",
"1400000US06001437600","Census Tract 4376; Alameda County; California","121328","35660",
"1400000US06001437701","Census Tract 4377.01; Alameda County; California","77534","11739",
"1400000US06001437702","Census Tract 4377.02; Alameda County; California","91595","40258",
"1400000US06001437800","Census Tract 4378; Alameda County; California","172885","33832",
"1400000US06001437900","Census Tract 4379; Alameda County; California","94870","15180",
"1400000US06001438000","Census Tract 4380; Alameda County; California","145032","13613",
"1400000US06001438100","Census Tract 4381; Alameda County; California","154171","35649",
"1400000US06001438201","Census Tract 4382.01; Alameda County; California","109719","22114",
"1400000US06001438203","Census Tract 4382.03; Alameda County; California","177843","41644",
"1400000US06001438204","Census Tract 4382.04; Alameda County; California","106484","19490",
"1400000US06001438300","Census Tract 4383; Alameda County; California","144183","17476",
"1400000US06001438400","Census Tract 4384; Alameda County; California","115000","25149",
"1400000US06001440100","Census Tract 4401; Alameda County; California","129500","37119",
"1400000US06001440200","Census Tract 4402; Alameda County; California","112982","16436",
"1400000US06001440301","Census Tract 4403.01; Alameda County; California","163177","58117",
"1400000US06001440304","Census Tract 4403.04; Alameda County; California","153854","50096",
"1400000US06001440305","Census Tract 4403.05; Alameda County; California","172708","29845",
"1400000US06001440306","Census Tract 4403.06; Alameda County; California","123261","36763",
"1400000US06001440307","Census Tract 4403.07; Alameda County; California","165893","30987",
"1400000US06001440308","Census Tract 4403.08; Alameda County; California","130000","30780",
"1400000US06001440331","Census Tract 4403.31; Alameda County; California","147788","18307",
"1400000US06001440332","Census Tract 4403.32; Alameda County; California","186964","38562",
"1400000US06001440333","Census Tract 4403.33; Alameda County; California","143047","29484",
"1400000US06001440334","Census Tract 4403.34; Alameda County; California","168750","26138",
"1400000US06001440336","Census Tract 4403.36; Alameda County; California","175865","27184",
"1400000US06001440337","Census Tract 4403.37; Alameda County; California","250,000+","***",
"1400000US06001440338","Census Tract 4403.38; Alameda County; California","139612","24198",
"1400000US06001441100","Census Tract 4411; Alameda County; California","203438","61878",
"1400000US06001441200","Census Tract 4412; Alameda County; California","183803","38885",
"1400000US06001441301","Census Tract 4413.01; Alameda County; California","213839","49366",
"1400000US06001441302","Census Tract 4413.02; Alameda County; California","221058","27092",
"1400000US06001441401","Census Tract 4414.01; Alameda County; California","189265","42085",
"1400000US06001441402","Census Tract 4414.02; Alameda County; California","245714","54512",
"1400000US06001441501","Census Tract 4415.01; Alameda County; California","210769","42681",
"1400000US06001441503","Census Tract 4415.03; Alameda County; California","250,000+","***",
"1400000US06001441521","Census Tract 4415.21; Alameda County; California","250,000+","***",
"1400000US06001441522","Census Tract 4415.22; Alameda County; California","193787","28171",
"1400000US06001441523","Census Tract 4415.23; Alameda County; California","213750","55655",
"1400000US06001441524","Census Tract 4415.24; Alameda County; California","250,000+","***",
"1400000US06001441525","Census Tract 4415.25; Alameda County; California","194737","75094",
"1400000US06001441601","Census Tract 4416.01; Alameda County; California","205758","48385",
"1400000US06001441602","Census Tract 4416.02; Alameda County; California","146161","23600",
"1400000US06001441701","Census Tract 4417.01; Alameda County; California","109097","89892",
"1400000US06001441702","Census Tract 4417.02; Alameda County; California","109712","69963",
"1400000US06001441800","Census Tract 4418; Alameda County; California","208298","12248",
"1400000US06001441921","Census Tract 4419.21; Alameda County; California","151333","43379",
"1400000US06001441923","Census Tract 4419.23; Alameda County; California","141576","9841",
"1400000US06001441924","Census Tract 4419.24; Alameda County; California","202118","20152",
"1400000US06001441926","Census Tract 4419.26; Alameda County; California","121648","21202",
"1400000US06001441927","Census Tract 4419.27; Alameda County; California","174167","35790",
"1400000US06001441928","Census Tract 4419.28; Alameda County; California","176786","40693",
"1400000US06001441929","Census Tract 4419.29; Alameda County; California","179554","32602",
"1400000US06001442000","Census Tract 4420; Alameda County; California","227904","34951",
"1400000US06001442100","Census Tract 4421; Alameda County; California","250,000+","***",
"1400000US06001442200","Census Tract 4422; Alameda County; California","250,000+","***",
"1400000US06001442301","Census Tract 4423.01; Alameda County; California","156635","26118",
"1400000US06001442302","Census Tract 4423.02; Alameda County; California","175163","27898",
"1400000US06001442400","Census Tract 4424; Alameda County; California","163505","29173",
"1400000US06001442501","Census Tract 4425.01; Alameda County; California","124030","41147",
"1400000US06001442502","Census Tract 4425.02; Alameda County; California","134500","49914",
"1400000US06001442601","Census Tract 4426.01; Alameda County; California","205417","62687",
"1400000US06001442602","Census Tract 4426.02; Alameda County; California","157679","62611",
"1400000US06001442700","Census Tract 4427; Alameda County; California","220865","34599",
"1400000US06001442800","Census Tract 4428; Alameda County; California","188971","16941",
"1400000US06001442900","Census Tract 4429; Alameda County; California","170000","18683",
"1400000US06001443001","Census Tract 4430.01; Alameda County; California","171094","42539",
"1400000US06001443002","Census Tract 4430.02; Alameda County; California","165357","53072",
"1400000US06001443102","Census Tract 4431.02; Alameda County; California","250,000+","***",
"1400000US06001443103","Census Tract 4431.03; Alameda County; California","250,000+","***",
"1400000US06001443104","Census Tract 4431.04; Alameda County; California","206843","31482",
"1400000US06001443105","Census Tract 4431.05; Alameda County; California","242313","35480",
"1400000US06001443200","Census Tract 4432; Alameda County; California","250,000+","***",
"1400000US06001443301","Census Tract 4433.01; Alameda County; California","250,000+","***",
"1400000US06001443321","Census Tract 4433.21; Alameda County; California","186719","54547",
"1400000US06001443322","Census Tract 4433.22; Alameda County; California","247857","33070",
"1400000US06001444100","Census Tract 4441; Alameda County; California","170972","58124",
"1400000US06001444200","Census Tract 4442; Alameda County; California","131563","19663",
"1400000US06001444301","Census Tract 4443.01; Alameda County; California","220556","20723",
"1400000US06001444303","Census Tract 4443.03; Alameda County; California","-","**",
"1400000US06001444304","Census Tract 4443.04; Alameda County; California","232723","30951",
"1400000US06001444400","Census Tract 4444; Alameda County; California","102313","4955",
"1400000US06001444500","Census Tract 4445; Alameda County; California","148519","27995",
"1400000US06001444601","Census Tract 4446.01; Alameda County; California","225109","48910",
"1400000US06001444602","Census Tract 4446.02; Alameda County; California","222554","30105",
"1400000US06001450101","Census Tract 4501.01; Alameda County; California","195497","56557",
"1400000US06001450102","Census Tract 4501.02; Alameda County; California","246389","52797",
"1400000US06001450200","Census Tract 4502; Alameda County; California","119135","28285",
"1400000US06001450300","Census Tract 4503; Alameda County; California","148250","31205",
"1400000US06001450400","Census Tract 4504; Alameda County; California","231744","26816",
"1400000US06001450501","Census Tract 4505.01; Alameda County; California","226094","17934",
"1400000US06001450502","Census Tract 4505.02; Alameda County; California","248125","45307",
"1400000US06001450601","Census Tract 4506.01; Alameda County; California","240625","36915",
"1400000US06001450603","Census Tract 4506.03; Alameda County; California","221172","21053",
"1400000US06001450604","Census Tract 4506.04; Alameda County; California","199583","23037",
"1400000US06001450605","Census Tract 4506.05; Alameda County; California","214550","19743",
"1400000US06001450606","Census Tract 4506.06; Alameda County; California","250,000+","***",
"1400000US06001450607","Census Tract 4506.07; Alameda County; California","160581","61428",
"1400000US06001450608","Census Tract 4506.08; Alameda County; California","250,000+","***",
"1400000US06001450609","Census Tract 4506.09; Alameda County; California","178889","28774",
"1400000US06001450701","Census Tract 4507.01; Alameda County; California","250,000+","***",
"1400000US06001450741","Census Tract 4507.41; Alameda County; California","198508","61618",
"1400000US06001450742","Census Tract 4507.42; Alameda County; California","207692","34370",
"1400000US06001450743","Census Tract 4507.43; Alameda County; California","187642","20132",
"1400000US06001450744","Census Tract 4507.44; Alameda County; California","243306","24697",
"1400000US06001450745","Census Tract 4507.45; Alameda County; California","215406","15600",
"1400000US06001450746","Census Tract 4507.46; Alameda County; California","223946","25401",
"1400000US06001450750","Census Tract 4507.50; Alameda County; California","186458","47219",
"1400000US06001450751","Census Tract 4507.51; Alameda County; California","250,000+","***",
"1400000US06001450752","Census Tract 4507.52; Alameda County; California","250,000+","***",
"1400000US06001451102","Census Tract 4511.02; Alameda County; California","250,000+","***",
"1400000US06001451103","Census Tract 4511.03; Alameda County; California","250,000+","***",
"1400000US06001451104","Census Tract 4511.04; Alameda County; California","218750","29519",
"1400000US06001451201","Census Tract 4512.01; Alameda County; California","138048","17244",
"1400000US06001451202","Census Tract 4512.02; Alameda County; California","157151","30801",
"1400000US06001451300","Census Tract 4513; Alameda County; California","164038","28733",
"1400000US06001451401","Census Tract 4514.01; Alameda County; California","159721","28501",
"1400000US06001451403","Census Tract 4514.03; Alameda County; California","185500","38490",
"1400000US06001451404","Census Tract 4514.04; Alameda County; California","142083","14397",
"1400000US06001451501","Census Tract 4515.01; Alameda County; California","200962","24424",
"1400000US06001451503","Census Tract 4515.03; Alameda County; California","177048","29922",
"1400000US06001451504","Census Tract 4515.04; Alameda County; California","208333","55881",
"1400000US06001451505","Census Tract 4515.05; Alameda County; California","250,000+","***",
"1400000US06001451506","Census Tract 4515.06; Alameda County; California","137112","34706",
"1400000US06001451601","Census Tract 4516.01; Alameda County; California","209412","18647",
"1400000US06001451602","Census Tract 4516.02; Alameda County; California","174342","51130",
"1400000US06001451701","Census Tract 4517.01; Alameda County; California","213184","28872",
"1400000US06001451703","Census Tract 4517.03; Alameda County; California","206750","15480",
"1400000US06001451704","Census Tract 4517.04; Alameda County; California","146607","37182",
"1400000US06001981900","Census Tract 9819; Alameda County; California","-","**",
"1400000US06001982000","Census Tract 9820; Alameda County; California","-","**",
"1400000US06001982100","Census Tract 9821; Alameda County; California","221250","106645",
"1400000US06001983200","Census Tract 9832; Alameda County; California","250,000+","***",
"1400000US06001990000","Census Tract 9900; Alameda County; California","-","**",
"1400000US06003010000","Census Tract 100; Alpine County; California","119659","39441",
"1400000US06005000101","Census Tract 1.01; Amador County; California","106219","6978",
"1400000US06005000102","Census Tract 1.02; Amador County; California","76484","26360",
"1400000US06005000201","Census Tract 2.01; Amador County; California","87778","17302",
"1400000US06005000202","Census Tract 2.02; Amador County; California","131458","44685",
"1400000US06005000301","Census Tract 3.01; Amador County; California","119615","37267",
"1400000US06005000303","Census Tract 3.03; Amador County; California","102879","22365",
"1400000US06005000304","Census Tract 3.04; Amador County; California","136950","31104",
"1400000US06005000401","Census Tract 4.01; Amador County; California","87917","18045",
"1400000US06005000402","Census Tract 4.02; Amador County; California","85625","24173",
"1400000US06005000500","Census Tract 5; Amador County; California","117269","40782",
"1400000US06007000102","Census Tract 1.02; Butte County; California","118529","28923",
"1400000US06007000103","Census Tract 1.03; Butte County; California","114974","13657",
"1400000US06007000104","Census Tract 1.04; Butte County; California","74447","25039",
"1400000US06007000201","Census Tract 2.01; Butte County; California","113583","24097",
